first_transaction_amount,time_to_first_txn,loc_hmg_coeff_0.25,loc_hmg_coeff_0.5,loc_hmg_coeff_0.75,loc_hmg_coeff_1.0,org_fraud_prevalence
120.0,15,0.0,0.0,0.0,1.0,0.0226492793411
1.0,19,0.0,0.0,0.0,1.0,0.0240760923412
1.0,59,0.0,0.0,1.0,0.0,0.0
5.0,12,0.0,0.0,0.0,1.0,0.0246470983643
1.06,43,0.0,0.0,0.0,1.0,0.0469011725293
1.0,6,0.0,0.0,0.0,1.0,0.0266931055522
1.0,210,0.0,0.0,0.0,1.0,0.0241172898412
45.0,451,0.0,0.0,1.0,0.0,0.0210030004286
505.0,6,0.0,1.0,0.0,0.0,0.0172359266287
1000.0,30,0.0,0.0,0.0,1.0,0.0178389398573
492.91,254,0.0,1.0,0.0,0.0,0.0386473429952
1.0,83,0.0,0.0,0.0,1.0,0.0172359266287
2.0,42,0.0,1.0,0.0,0.0,0.0466666666667
1.0,0,0.0,0.0,0.0,1.0,0.0688935281837
100.0,0,0.0,0.0,0.0,1.0,0.0270162892332
17.32,269,0.0,1.0,0.0,0.0,0.0
5.0,6,0.0,0.0,0.0,1.0,0.0
104.4,1,0.0,0.0,0.0,1.0,0.0240760923412
12.0,3,0.0,0.0,0.0,1.0,0.0132492113565
60.12,4,0.0,0.0,0.0,1.0,0.0179372197309
1750.75,18,0.0,0.0,0.0,1.0,0.0246470983643
1.0,67,1.0,0.0,0.0,0.0,0.0688935281837
75.0,1,0.0,0.0,0.0,1.0,0.0246470983643
105.0,1,0.0,0.0,0.0,1.0,0.0178389398573
1.0,64,0.0,0.0,0.0,1.0,0.0172359266287
5.0,158,0.0,0.0,0.0,1.0,0.0252442996743
0.1,101,0.0,0.0,0.0,1.0,0.0293785310734
120.0,32,0.0,0.0,0.0,1.0,0.0715048025614
5.29,0,0.0,0.0,0.0,1.0,0.0328947368421
50.0,13,0.0,0.0,0.0,1.0,0.0238095238095
1.0,22,0.0,0.0,0.0,1.0,0.0172359266287
3.5,3,0.0,0.0,0.0,1.0,0.285714285714
0.41,5,0.0,1.0,0.0,0.0,0.0715048025614
25.0,11,0.0,0.0,1.0,0.0,0.0226492793411
65.58,28,0.0,0.0,1.0,0.0,0.0466666666667
0.01,1,0.0,0.0,0.0,1.0,0.0293785310734
0.02,0,0.0,0.0,0.0,1.0,0.0252763094666
160.0,1,0.0,0.0,0.0,1.0,0.0
1.0,0,0.0,0.0,0.0,1.0,0.0438871473354
507.78,0,0.0,0.0,0.0,1.0,0.00881057268722
300.0,40,0.0,0.0,0.0,1.0,0.0284090909091
2.0,0,0.0,0.0,0.0,1.0,0.0246470983643
25.0,8,0.0,0.0,0.0,1.0,0.0172359266287
130.0,107,0.0,0.0,0.0,1.0,0.0438871473354
5.84,8,0.0,0.0,0.0,1.0,0.0178389398573
70.0,23,0.0,0.0,0.0,1.0,0.0246470983643
310.0,15,0.0,0.0,0.0,1.0,0.0246470983643
125.0,385,0.0,0.0,0.0,1.0,0.0252763094666
1.0,23,0.0,0.0,0.0,1.0,0.0246470983643
162.15,19,0.0,0.0,0.0,1.0,0.0293785310734
1.0,3,0.0,0.0,0.0,1.0,0.0172359266287
1164.98,0,0.0,0.0,0.0,1.0,0.0293785310734
50.0,2,0.0,0.0,0.0,1.0,0.0270162892332
85.0,379,0.0,0.0,0.0,1.0,0.0246470983643
5.0,63,0.0,0.0,0.0,1.0,0.0252763094666
2.0,18,0.0,0.0,0.0,1.0,0.0241172898412
250.0,12,0.0,0.0,0.0,1.0,0.0252763094666
1.62,12,0.0,0.0,0.0,1.0,0.0466666666667
77.0,0,0.0,0.0,0.0,1.0,0.0246470983643
2400.0,5,0.0,0.0,0.0,1.0,0.0222222222222
0.02,261,0.0,0.0,0.0,1.0,0.0
175.0,7,0.0,0.0,0.0,1.0,0.0252763094666
14.33,28,0.0,0.0,0.0,1.0,0.00363636363636
1.0,39,0.0,0.0,0.0,1.0,0.0266931055522
2.09,8,0.0,0.0,0.0,1.0,0.0172359266287
200.0,193,0.0,0.0,0.0,1.0,0.0246470983643
17.2,559,0.0,0.0,0.0,1.0,0.0
40.25,7,0.0,0.0,0.0,1.0,0.0172359266287
700.0,68,0.0,0.0,0.0,1.0,0.083615819209
0.25,3,0.0,0.0,1.0,0.0,0.0240760923412
216.6,6,1.0,0.0,0.0,0.0,0.00363636363636
10.0,29,0.0,0.0,0.0,1.0,0.0328947368421
361.66,42,0.0,0.0,0.0,1.0,0.0293785310734
180.0,6,0.0,0.0,0.0,1.0,0.4
1.0,6,0.0,0.0,0.0,1.0,0.0246470983643
50.0,120,0.0,0.0,0.0,1.0,0.0252442996743
772.5,70,0.0,1.0,0.0,0.0,0.0172359266287
1.0,7,0.0,0.0,0.0,1.0,0.0222222222222
1.0,357,0.0,0.0,0.0,1.0,0.0
1005.0,68,0.0,1.0,0.0,0.0,0.0
150.0,190,0.0,0.0,0.0,1.0,0.0266931055522
5.0,7,0.0,0.0,0.0,1.0,0.0252763094666
5.0,8,0.0,0.0,0.0,1.0,0.0210030004286
0.2,7,0.0,0.0,0.0,1.0,0.0715048025614
95.0,30,0.0,0.0,0.0,1.0,0.0472972972973
70.0,116,0.0,0.0,0.0,1.0,0.0
3675.0,570,0.0,0.0,0.0,1.0,0.0246470983643
25.0,1,0.0,0.0,0.0,1.0,0.0266931055522
1.0,313,0.0,0.0,0.0,1.0,0.0252442996743
48.68,11,0.0,0.0,0.0,1.0,0.0314960629921
1500.0,2,0.0,1.0,0.0,0.0,0.0466666666667
2499.0,28,0.0,0.0,0.0,1.0,0.0172359266287
1.0,16,0.0,0.0,0.0,1.0,0.0246470983643
187.46,10,0.0,0.0,0.0,1.0,0.0466666666667
6835.42,4,0.0,1.0,0.0,0.0,0.083615819209
2467.75,2,1.0,0.0,0.0,0.0,0.0270162892332
4.0,5,0.0,0.0,0.0,1.0,0.0293785310734
30.0,10,0.0,0.0,1.0,0.0,0.0252442996743
50.0,10,0.0,0.0,0.0,1.0,0.0246470983643
30.0,330,0.0,0.0,0.0,1.0,0.0
0.01,38,0.0,0.0,0.0,1.0,0.0246470983643
1.0,5,0.0,1.0,0.0,0.0,0.0266931055522
2774.33,76,0.0,0.0,0.0,1.0,0.0172359266287
10.3,59,0.0,0.0,0.0,1.0,0.0
1.2,98,0.0,0.0,0.0,1.0,0.0244435612083
5.0,0,0.0,0.0,1.0,0.0,0.0293785310734
4950.0,223,0.0,0.0,1.0,0.0,0.0246470983643
1.0,6,0.0,0.0,0.0,1.0,0.0
39.0,191,0.0,0.0,0.0,1.0,0.0252763094666
10.0,40,0.0,0.0,0.0,1.0,0.0246470983643
10.0,0,0.0,0.0,0.0,1.0,0.0252763094666
1.0,8,0.0,1.0,0.0,0.0,0.0240760923412
8.0,9,0.0,0.0,0.0,1.0,0.0266931055522
200.0,644,0.0,0.0,0.0,1.0,0.0
1.06,9,0.0,0.0,0.0,1.0,0.0293785310734
5610.8,8,0.0,1.0,0.0,0.0,0.0526315789474
2.01,361,0.0,0.0,0.0,1.0,0.0178389398573
200.0,93,0.0,0.0,0.0,1.0,0.0328947368421
44.05,7,0.0,0.0,0.0,1.0,0.0328947368421
1800.0,1,0.0,0.0,0.0,1.0,0.0466666666667
1.0,9,0.0,0.0,0.0,1.0,0.0252763094666
20.0,16,0.0,0.0,0.0,1.0,0.0172359266287
25.0,95,0.0,0.0,0.0,1.0,0.0320641282565
5187.23,7,0.0,0.0,0.0,1.0,0.0210030004286
10.0,0,0.0,0.0,0.0,1.0,0.0270162892332
5.0,42,0.0,0.0,0.0,1.0,0.0246470983643
60.0,6,0.0,0.0,0.0,1.0,0.0246470983643
2400.0,22,0.0,0.0,0.0,1.0,0.0244435612083
80.0,9,0.0,0.0,0.0,1.0,0.0252763094666
22.92,13,0.0,0.0,0.0,1.0,0.0270162892332
1.01,0,0.0,1.0,0.0,0.0,0.0207939508507
0.01,0,0.0,0.0,0.0,1.0,0.0244435612083
5.43,10,0.0,0.0,0.0,1.0,0.0241172898412
1170.0,2,0.0,0.0,0.0,1.0,0.0199203187251
317.0,110,0.0,0.0,0.0,1.0,0.0240760923412
1.0,7,0.0,0.0,0.0,1.0,0.0246470983643
5.0,22,0.0,0.0,0.0,1.0,0.0178389398573
1.0,11,0.0,0.0,0.0,1.0,0.0246470983643
1100.0,107,0.0,0.0,0.0,1.0,0.0293785310734
6.95,165,0.0,0.0,0.0,1.0,0.0172359266287
5.0,15,0.0,0.0,0.0,1.0,0.0
27.0,161,0.0,0.0,1.0,0.0,0.0438871473354
50.29,22,0.0,1.0,0.0,0.0,0.0240760923412
1358.78,6,1.0,0.0,0.0,0.0,0.0715048025614
495.0,0,0.0,0.0,0.0,1.0,0.0
5.0,11,0.0,0.0,0.0,1.0,0.0241172898412
4437.0,17,0.0,0.0,0.0,1.0,0.0266931055522
10.0,5,0.0,0.0,0.0,1.0,0.0266931055522
1.0,82,0.0,0.0,0.0,1.0,0.0151515151515
5.0,13,0.0,0.0,0.0,1.0,0.0241172898412
15.0,4,0.0,0.0,0.0,1.0,0.0
46.8,36,0.0,0.0,0.0,1.0,0.0172359266287
10.0,65,0.0,0.0,0.0,1.0,0.0
20.0,6,0.0,0.0,0.0,1.0,0.0241172898412
0.01,6,0.0,0.0,0.0,1.0,0.0293785310734
50.0,32,0.0,0.0,1.0,0.0,0.0212765957447
25.0,30,0.0,0.0,0.0,1.0,0.0172359266287
33.0,1,0.0,0.0,0.0,1.0,0.0246470983643
462.0,10,0.0,0.0,0.0,1.0,0.0293785310734
1.0,9,0.0,0.0,0.0,1.0,0.0252442996743
25.0,25,0.0,0.0,0.0,1.0,0.0466666666667
100.0,389,0.0,0.0,0.0,1.0,0.025
1.0,9,0.0,0.0,0.0,1.0,0.0252442996743
200.0,40,0.0,0.0,0.0,1.0,0.0293785310734
1500.0,51,0.0,0.0,0.0,1.0,0.0241172898412
34.92,19,0.0,0.0,0.0,1.0,0.0240760923412
1.0,1,0.0,1.0,0.0,0.0,0.0207939508507
720.0,25,0.0,0.0,0.0,1.0,0.0
297.92,445,0.0,1.0,0.0,0.0,0.083615819209
1.0,9,0.0,0.0,0.0,1.0,0.0246470983643
1.0,68,0.0,0.0,0.0,1.0,0.0246470983643
750.0,7,0.0,0.0,0.0,1.0,0.0246470983643
55.45,80,0.0,0.0,0.0,1.0,0.0266931055522
200.0,68,0.0,0.0,0.0,1.0,0.0246470983643
150.0,3,0.0,0.0,0.0,1.0,0.0246470983643
340.0,0,0.0,0.0,0.0,1.0,0.0
1.0,0,0.0,0.0,0.0,1.0,0.0252763094666
250.0,0,0.0,0.0,1.0,0.0,0.0246470983643
3.0,10,0.0,0.0,0.0,1.0,0.0438871473354
100.0,0,0.0,0.0,0.0,1.0,0.0246470983643
20.0,6,0.0,0.0,0.0,1.0,0.0241172898412
1.0,1,0.0,0.0,0.0,1.0,0.0252763094666
642.25,28,0.0,0.0,0.0,1.0,0.0241172898412
1.0,63,0.0,0.0,0.0,1.0,0.0438871473354
350.0,10,0.0,0.0,0.0,1.0,0.0210030004286
75.0,10,0.0,0.0,0.0,1.0,0.0293785310734
1.0,0,0.0,0.0,0.0,1.0,0.0
30.0,151,0.0,0.0,1.0,0.0,0.0246470983643
5.05,1,0.0,0.0,0.0,1.0,0.0320641282565
1179.67,185,0.0,0.0,0.0,1.0,0.0266931055522
90.0,536,0.0,0.0,0.0,1.0,0.0210030004286
2.0,115,0.0,0.0,1.0,0.0,0.0210030004286
35.0,83,0.0,0.0,0.0,1.0,0.0172359266287
143.0,247,0.0,0.0,0.0,1.0,0.0210030004286
2381.4,199,0.0,1.0,0.0,0.0,0.0
5.0,23,0.0,1.0,0.0,0.0,0.0240760923412
1.0,268,0.0,0.0,0.0,1.0,0.0246470983643
1.0,4,0.0,0.0,0.0,1.0,0.0
85.0,5,0.0,0.0,0.0,1.0,0.0241172898412
50.0,198,0.0,0.0,0.0,1.0,0.0688935281837
0.01,0,0.0,0.0,0.0,1.0,0.0240760923412
210.0,19,0.0,0.0,0.0,1.0,0.0293785310734
1.0,0,0.0,0.0,0.0,1.0,0.0270162892332
10.0,0,0.0,0.0,0.0,1.0,0.0240760923412
10.0,47,0.0,0.0,0.0,1.0,0.0252442996743
2.0,10,0.0,0.0,0.0,1.0,0.0293785310734
4607.23,26,0.0,0.0,0.0,1.0,0.0244435612083
0.25,9,0.0,0.0,0.0,1.0,0.0222222222222
1.5,15,0.0,0.0,0.0,1.0,0.0172359266287
457.0,2,0.0,0.0,0.0,1.0,0.0246470983643
75.25,9,0.0,0.0,0.0,1.0,0.0244435612083
5.0,37,0.0,0.0,0.0,1.0,0.0241172898412
1.0,42,0.0,0.0,0.0,1.0,0.0293785310734
1017.71,154,0.0,0.0,1.0,0.0,0.0222222222222
1.0,356,0.0,0.0,0.0,1.0,0.0226492793411
100.0,167,0.0,1.0,0.0,0.0,0.0130952380952
228.67,73,0.0,0.0,0.0,1.0,0.0246470983643
0.02,15,0.0,0.0,0.0,1.0,0.0246470983643
0.01,77,0.0,0.0,0.0,1.0,0.0
500.0,14,0.0,0.0,0.0,1.0,0.0246470983643
60.0,76,0.0,0.0,1.0,0.0,0.062404870624
80.0,49,0.0,1.0,0.0,0.0,0.0240760923412
135.0,65,0.0,0.0,0.0,1.0,0.0246470983643
10.0,35,0.0,0.0,0.0,1.0,0.0688935281837
1300.0,9,0.0,0.0,0.0,1.0,0.0226492793411
2050.0,9,0.0,0.0,0.0,1.0,0.0241172898412
30.0,27,0.0,0.0,0.0,1.0,0.0266931055522
1.0,18,0.0,0.0,0.0,1.0,0.0293785310734
1.0,0,0.0,0.0,0.0,1.0,0.0244435612083
1.0,65,0.0,0.0,0.0,1.0,0.0240760923412
0.01,17,0.0,1.0,0.0,0.0,0.00961538461538
2.0,13,0.0,0.0,0.0,1.0,0.0293785310734
5.0,4,0.0,0.0,0.0,1.0,0.0438871473354
1.0,0,0.0,0.0,0.0,1.0,0.0540540540541
420.0,18,0.0,0.0,0.0,1.0,0.0210030004286
10.0,331,0.0,0.0,0.0,1.0,0.0178389398573
1.0,8,1.0,0.0,0.0,0.0,0.0252763094666
173.73,2,0.0,0.0,0.0,1.0,0.0246470983643
1.0,5,0.0,0.0,1.0,0.0,0.0244435612083
1.0,6,0.0,0.0,0.0,1.0,0.0
400.0,41,0.0,0.0,0.0,1.0,0.0244435612083
11.0,6,0.0,0.0,0.0,1.0,0.0205479452055
385.0,238,0.0,0.0,0.0,1.0,0.0246470983643
5.0,408,0.0,0.0,0.0,1.0,0.0210030004286
110.0,40,0.0,0.0,0.0,1.0,0.0438871473354
4.0,33,0.0,0.0,0.0,1.0,0.0252763094666
25.08,0,0.0,0.0,0.0,1.0,0.0240760923412
350.0,72,0.0,0.0,0.0,1.0,0.0241172898412
5.0,426,0.0,1.0,0.0,0.0,0.0130952380952
70.36,76,0.0,1.0,0.0,0.0,0.0240760923412
0.01,0,0.0,1.0,0.0,0.0,0.0688935281837
3250.0,20,0.0,0.0,1.0,0.0,0.0246470983643
0.01,7,0.0,1.0,0.0,0.0,0.0207939508507
175.0,16,0.0,1.0,0.0,0.0,0.0130952380952
1.0,5,0.0,0.0,0.0,1.0,0.0438871473354
5.0,36,0.0,0.0,0.0,1.0,0.083615819209
91.65,132,0.0,0.0,0.0,1.0,0.0252442996743
2.0,0,0.0,0.0,0.0,1.0,0.0240760923412
105.0,26,0.0,0.0,0.0,1.0,0.0241172898412
1.0,7,0.0,0.0,0.0,1.0,0.0241172898412
1.0,0,0.0,1.0,0.0,0.0,0.0466666666667
108.1,6,0.0,0.0,0.0,1.0,0.0293785310734
1.0,13,0.0,0.0,0.0,1.0,0.0246470983643
55.0,12,0.0,0.0,1.0,0.0,0.09375
110.0,14,0.0,0.0,0.0,1.0,0.0246470983643
150.0,0,0.0,1.0,0.0,0.0,0.0240760923412
1.0,0,0.0,0.0,0.0,1.0,0.0252763094666
10311.58,35,0.0,0.0,0.0,1.0,0.0246470983643
1.0,15,0.0,0.0,0.0,1.0,0.0241172898412
1.0,11,0.0,0.0,0.0,1.0,0.00363636363636
10.0,13,0.0,0.0,0.0,1.0,0.0
2.0,27,0.0,1.0,0.0,0.0,0.0240760923412
15.0,31,0.0,0.0,0.0,1.0,0.0246470983643
50.0,86,0.0,0.0,0.0,1.0,0.0240760923412
1.0,7,0.0,0.0,0.0,1.0,0.0270162892332
0.54,19,0.0,0.0,0.0,1.0,0.0184563758389
30.0,13,0.0,0.0,0.0,1.0,0.0252763094666
0.01,0,0.0,0.0,0.0,1.0,0.083615819209
320.0,2,0.0,0.0,0.0,1.0,0.0246470983643
0.01,3,0.0,0.0,0.0,1.0,0.0270162892332
0.1,0,0.0,0.0,0.0,1.0,0.0241172898412
230.0,119,0.0,0.0,0.0,1.0,0.0246470983643
1.0,25,0.0,0.0,0.0,1.0,0.0252763094666
175.0,5,0.0,0.0,0.0,1.0,0.0293785310734
143.35,30,0.0,0.0,0.0,1.0,0.0438871473354
1900.0,0,0.0,0.0,0.0,1.0,0.0715048025614
10.0,1,0.0,1.0,0.0,0.0,0.0246470983643
15.75,30,0.0,0.0,0.0,1.0,0.0246470983643
285.0,52,0.0,0.0,0.0,1.0,0.0
36.0,139,0.0,0.0,0.0,1.0,0.0241172898412
1.0,6,0.0,0.0,0.0,1.0,0.0241172898412
1.0,7,0.0,0.0,0.0,1.0,0.0226492793411
100.0,71,0.0,0.0,0.0,1.0,0.0246470983643
3.6,7,0.0,0.0,0.0,1.0,0.0241172898412
1.0,0,0.0,0.0,0.0,1.0,0.0172359266287
425.0,18,0.0,0.0,0.0,1.0,0.0266931055522
1.0,19,0.0,0.0,0.0,1.0,0.0246470983643
92.54,9,0.0,0.0,0.0,1.0,0.0
5.0,9,0.0,0.0,0.0,1.0,0.0
1.0,8,0.0,0.0,0.0,1.0,0.0210030004286
25.0,0,0.0,0.0,0.0,1.0,0.0178389398573
1200.0,15,0.0,0.0,0.0,1.0,0.0222222222222
1000.0,17,0.0,1.0,0.0,0.0,0.083615819209
20.0,2,0.0,0.0,0.0,1.0,0.09375
2.0,29,0.0,0.0,0.0,1.0,0.0355555555556
1.0,15,0.0,0.0,0.0,1.0,0.0246470983643
20.0,11,0.0,0.0,0.0,1.0,0.0293785310734
20.0,9,0.0,0.0,0.0,1.0,0.0270162892332
1.0,6,0.0,0.0,0.0,1.0,0.0241172898412
30.0,0,0.0,1.0,0.0,0.0,0.0466666666667
12.0,13,0.0,0.0,0.0,1.0,0.0
1.0,1,0.0,0.0,0.0,1.0,0.0246470983643
0.01,51,0.0,0.0,0.0,1.0,0.0240760923412
20.0,147,0.0,0.0,0.0,1.0,0.0270162892332
15.0,7,0.0,0.0,0.0,1.0,0.0241172898412
145.0,2,0.0,1.0,0.0,0.0,0.0222222222222
2879.68,190,1.0,0.0,0.0,0.0,0.0246470983643
23.45,12,0.0,0.0,0.0,1.0,0.0438871473354
9000.0,0,0.0,0.0,0.0,1.0,0.0252763094666
128.5,491,0.0,0.0,0.0,1.0,0.0293785310734
5.0,9,0.0,0.0,0.0,1.0,0.0241172898412
5.0,11,1.0,0.0,0.0,0.0,0.0205479452055
1.0,22,0.0,0.0,1.0,0.0,0.0246470983643
0.01,17,0.0,0.0,0.0,1.0,0.0246470983643
1.0,22,0.0,0.0,0.0,1.0,0.0688935281837
1.09,0,0.0,1.0,0.0,0.0,0.0266931055522
1.0,0,0.0,0.0,0.0,1.0,0.0246470983643
1.0,10,0.0,0.0,1.0,0.0,0.0266931055522
10000.0,546,0.0,0.0,0.0,1.0,0.0130952380952
8.26,8,0.0,0.0,0.0,1.0,0.0246470983643
500.0,76,0.0,0.0,0.0,1.0,0.0246470983643
1.65,6,0.0,0.0,1.0,0.0,0.0
5.0,5,0.0,1.0,0.0,0.0,0.0207939508507
4.25,3,0.0,0.0,0.0,1.0,0.0252442996743
1.0,171,0.0,0.0,0.0,1.0,0.0293785310734
2.0,25,0.0,1.0,0.0,0.0,0.083615819209
25.0,0,0.0,0.0,0.0,1.0,0.0241172898412
18.0,5,0.0,0.0,0.0,1.0,0.0246470983643
0.01,5,0.0,1.0,0.0,0.0,0.0240760923412
1.0,24,0.0,0.0,0.0,1.0,0.0172359266287
1.0,7,0.0,0.0,0.0,1.0,0.0246470983643
1.0,6,0.0,0.0,0.0,1.0,0.0172413793103
0.5,3,0.0,0.0,0.0,1.0,0.0246470983643
510.0,0,0.0,0.0,0.0,1.0,0.0
1.0,7,0.0,0.0,0.0,1.0,0.0210030004286
163.87,146,0.0,1.0,0.0,0.0,0.0132492113565
1.0,0,0.0,0.0,1.0,0.0,0.0293785310734
350.0,20,0.0,0.0,0.0,1.0,0.0222222222222
5.0,8,0.0,0.0,0.0,1.0,0.0246470983643
20.0,29,0.0,0.0,0.0,1.0,0.0244435612083
0.01,0,0.0,0.0,0.0,1.0,0.0240760923412
413.0,0,0.0,0.0,0.0,1.0,0.0246470983643
137.0,9,0.0,0.0,0.0,1.0,0.0246470983643
1.0,343,0.0,1.0,0.0,0.0,0.0130952380952
20.0,7,0.0,0.0,0.0,1.0,0.0466666666667
2000.0,711,0.0,1.0,0.0,0.0,0.0293785310734
45.0,8,0.0,0.0,0.0,1.0,0.0270162892332
112.35,13,0.0,0.0,0.0,1.0,0.0244435612083
8.0,95,0.0,0.0,0.0,1.0,0.0244435612083
294.0,12,0.0,0.0,0.0,1.0,0.0293785310734
1065.7,48,0.0,0.0,0.0,1.0,0.0172359266287
20.0,1,0.0,0.0,0.0,1.0,0.0246470983643
10.0,0,0.0,0.0,0.0,1.0,0.0240760923412
5230.36,27,0.0,0.0,0.0,1.0,1.0
304.44,0,0.0,0.0,0.0,1.0,0.0246470983643
95.45,104,0.0,0.0,0.0,1.0,0.0241172898412
10.0,5,0.0,0.0,0.0,1.0,0.0132492113565
74.73,8,0.0,0.0,0.0,1.0,0.0199203187251
206.96,341,0.0,0.0,1.0,0.0,0.0172359266287
20.14,8,0.0,0.0,0.0,1.0,0.0715048025614
1.0,3,0.0,0.0,0.0,1.0,0.0240760923412
25.0,6,0.0,0.0,0.0,1.0,0.0246470983643
30.0,1,0.0,0.0,0.0,1.0,0.0246470983643
1941.0,51,0.0,0.0,0.0,1.0,0.0252763094666
220.0,388,0.0,1.0,0.0,0.0,0.0293785310734
55.0,9,0.0,0.0,0.0,1.0,0.0266931055522
63.0,40,0.0,0.0,0.0,1.0,0.0466666666667
302.22,7,0.0,0.0,1.0,0.0,0.0240760923412
1.0,5,0.0,0.0,0.0,1.0,0.0246470983643
1330.0,0,0.0,0.0,0.0,1.0,0.0240760923412
1.0,172,0.0,0.0,0.0,1.0,0.0438871473354
2177.5,264,0.0,0.0,0.0,1.0,0.0241172898412
300.0,1,0.0,0.0,0.0,1.0,0.0246470983643
1.0,0,0.0,0.0,0.0,1.0,0.0252763094666
233.1,120,0.0,0.0,0.0,1.0,0.0244435612083
475.0,23,0.0,0.0,0.0,1.0,0.0241172898412
5.0,10,0.0,0.0,0.0,1.0,0.0246470983643
1.0,9,1.0,0.0,0.0,0.0,0.0240760923412
1.0,0,0.0,0.0,0.0,1.0,0.0241172898412
104.0,1,0.0,0.0,0.0,1.0,0.0246470983643
325.0,6,0.0,0.0,0.0,1.0,0.0252763094666
150.0,103,0.0,0.0,0.0,1.0,0.0252763094666
5.0,58,0.0,0.0,0.0,1.0,0.0293785310734
565.0,133,0.0,0.0,0.0,1.0,0.333333333333
20.0,0,0.0,0.0,1.0,0.0,0.0246470983643
910.0,48,0.0,0.0,0.0,1.0,0.0210030004286
106.6,0,0.0,0.0,0.0,1.0,0.0
109.2,70,0.0,0.0,0.0,1.0,0.0398009950249
345.0,10,0.0,0.0,0.0,1.0,0.0
0.5,6,0.0,0.0,0.0,1.0,0.0179372197309
80.0,1,1.0,0.0,0.0,0.0,0.083615819209
1735.7,135,0.0,0.0,1.0,0.0,0.0246470983643
318.0,53,0.0,0.0,0.0,1.0,0.0222222222222
280.0,199,0.0,0.0,1.0,0.0,0.0252442996743
422.0,7,0.0,0.0,0.0,1.0,0.0222222222222
0.01,8,0.0,0.0,0.0,1.0,0.0
5.0,10,0.0,0.0,0.0,1.0,0.0222222222222
25.0,20,0.0,0.0,0.0,1.0,0.0270162892332
40.28,238,0.0,0.0,0.0,1.0,0.0266931055522
1.0,21,0.0,0.0,0.0,1.0,0.0666666666667
818.53,10,0.0,0.0,0.0,1.0,0.0246470983643
1.0,343,0.0,0.0,0.0,1.0,0.0240760923412
416.25,39,0.0,0.0,0.0,1.0,0.062404870624
4873.37,19,0.0,0.0,0.0,1.0,0.0266931055522
75.0,133,0.0,0.0,0.0,1.0,0.0246470983643
1.0,0,0.0,0.0,0.0,1.0,0.0222222222222
1.0,1,0.0,1.0,0.0,0.0,0.18691588785
275.0,24,0.0,0.0,0.0,1.0,0.0252763094666
10.0,6,0.0,1.0,0.0,0.0,0.0210030004286
0.01,16,0.0,0.0,0.0,1.0,0.0266931055522
449.0,20,0.0,0.0,0.0,1.0,0.0246470983643
1.0,1,1.0,0.0,0.0,0.0,0.0210030004286
588.5,108,0.0,0.0,0.0,1.0,0.0270162892332
1.0,0,0.0,0.0,0.0,1.0,0.0246470983643
700.0,276,0.0,0.0,0.0,1.0,0.0252763094666
775.0,14,0.0,0.0,1.0,0.0,0.0241172898412
100.0,77,0.0,1.0,0.0,0.0,0.10119047619
675.0,4,0.0,0.0,0.0,1.0,0.0252763094666
19.0,2,0.0,0.0,0.0,1.0,0.0
1.0,6,0.0,0.0,0.0,1.0,0.0246470983643
1.07,9,0.0,0.0,0.0,1.0,0.0241172898412
15.0,0,0.0,0.0,0.0,1.0,0.0252763094666
1150.0,55,0.0,0.0,0.0,1.0,0.0252763094666
65.0,17,0.0,0.0,1.0,0.0,0.0246470983643
320.18,11,0.0,0.0,0.0,1.0,0.0246470983643
800.0,211,0.0,0.0,0.0,1.0,0.0241172898412
500.0,62,0.0,0.0,1.0,0.0,0.0241172898412
2.0,62,0.0,0.0,1.0,0.0,0.0244435612083
75.0,27,0.0,0.0,0.0,1.0,0.0178389398573
20.0,0,0.0,0.0,0.0,1.0,0.0266931055522
10.0,4,0.0,0.0,0.0,1.0,0.0266931055522
5325.0,26,0.0,1.0,0.0,0.0,1.0
25.98,30,0.0,0.0,0.0,1.0,0.0252442996743
2606.0,1,0.0,0.0,0.0,1.0,0.0270162892332
1167.0,1,0.0,0.0,0.0,1.0,0.0246470983643
15.0,6,0.0,0.0,0.0,1.0,0.0244435612083
26.0,14,1.0,0.0,0.0,0.0,0.0688935281837
70.0,7,0.0,0.0,0.0,1.0,0.0246470983643
10.0,87,0.0,0.0,0.0,1.0,0.0252763094666
110.1,28,0.0,0.0,0.0,1.0,0.0246470983643
11.0,5,0.0,0.0,0.0,1.0,0.0178389398573
220.0,118,0.0,0.0,0.0,1.0,0.0246470983643
1125.0,100,0.0,1.0,0.0,0.0,0.0130952380952
25.56,121,0.0,0.0,0.0,1.0,0.0172359266287
15.0,16,0.0,0.0,0.0,1.0,0.0077519379845
270.0,34,0.0,1.0,0.0,0.0,0.0240760923412
360.0,151,0.0,0.0,0.0,1.0,0.0252763094666
2187.58,11,0.0,0.0,0.0,1.0,0.0246470983643
1.0,51,1.0,0.0,0.0,0.0,0.0466666666667
105.0,9,0.0,0.0,0.0,1.0,0.0222222222222
1.1,18,0.0,0.0,0.0,1.0,0.142857142857
12.86,30,0.0,0.0,0.0,1.0,0.0172359266287
1.0,2,0.0,1.0,0.0,0.0,0.0466666666667
190.0,91,0.0,0.0,0.0,1.0,0.0246470983643
12.91,1,0.0,1.0,0.0,0.0,0.0240760923412
0.11,137,0.0,0.0,0.0,1.0,0.0246470983643
2184.0,13,0.0,0.0,0.0,1.0,0.0
10.0,4,0.0,0.0,0.0,1.0,0.0252442996743
